family,model_label,dataset,condition,question_id,sample_id,answer_type,answer,confidence,correctness_label,disagreement_flag,short_explanation
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0405,1,numeric,50,1.0,CORRECT,numeric answer 50 differs from final explanation number 15,"Tyson needs 5 sandwiches, requiring 5 pounds of meat and 5 pounds of cheese, costing $35 and $15 respectively."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0405,2,numeric,50,1.0,CORRECT,numeric answer 50 differs from final explanation number 15,"Tyson needs 5 sandwiches, requiring 5 pounds of meat and 5 pounds of cheese, costing $35 and $15 respectively."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0434,2,numeric,5,1.0,CORRECT,numeric answer 5 differs from final explanation number 75,"George spent 500 cents, left 5 cents, and spent 120 cents on chips, leaving 375 cents for 5 candy bars at 75 cents each."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0434,0,numeric,5,1.0,CORRECT,numeric answer 5 differs from final explanation number 75,"George spent 495 cents total, 120 cents on chips, leaving 375 cents for candy bars, which equals exactly 5 bars at 75 cents each."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0434,1,numeric,5,1.0,CORRECT,numeric answer 5 differs from final explanation number 75,"George spent 495 cents total, 120 cents on chips, leaving 375 cents for candy bars, which equals exactly 5 bars at 75 cents each."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0434,2,numeric,5,1.0,CORRECT,numeric answer 5 differs from final explanation number 75,"George spent $4.95 total, subtracting 120 cents on chips, leaving 375 cents for 5 candy bars at 75 cents each."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0492,2,numeric,32,1.0,CORRECT,numeric answer 32 differs from final explanation number 8,"The family pizza costs $24, making the total expenditure $32 when added to the $8 small pizza."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0521,0,numeric,39,1.0,CORRECT,numeric answer 39 differs from final explanation number 100,"After completing 12 problems Monday, 36 Tuesday, and 13 Wednesday, 39 problems remain from the original 100."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0521,1,numeric,39,1.0,CORRECT,numeric answer 39 differs from final explanation number 100,"After completing 12 problems Monday, 36 Tuesday, and 13 Wednesday, Chris has 39 problems remaining out of the original 100."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0521,2,numeric,39,1.0,CORRECT,numeric answer 39 differs from final explanation number 100,"After completing 12 problems Monday, 36 on Tuesday, and 13 on Wednesday, 39 problems remain from the original 100."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0579,1,numeric,7,1.0,CORRECT,numeric answer 7 differs from final explanation number 2,"The boy has 5 cards and his brother has 2 (5-3), making a total of 7 (5+2)."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0579,1,numeric,7,1.0,CORRECT,numeric answer 7 differs from final explanation number 2,"The boy has 5 cards and his brother has 2 (5-3), making a total of 7 cards (5+2)."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0608,0,numeric,8,1.0,CORRECT,numeric answer 8 differs from final explanation number 50,"The total original price is $60, a 30% discount makes it $42, leaving Joe with $8 from his original $50."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0608,1,numeric,8,1.0,CORRECT,numeric answer 8 differs from final explanation number 50,"The total cost is $60, but a 30% discount reduces it to $42, leaving Joe with $8 from his initial $50."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0608,2,numeric,8,1.0,CORRECT,numeric answer 8 differs from final explanation number 50,"The total price is $60, reduced by a 30% discount to $42, leaving Joe with $8 from his original $50."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0608,0,numeric,8,1.0,CORRECT,numeric answer 8 differs from final explanation number 50,"The total cost is $60, which after a 30% discount is $42, leaving Joe with $8 from his original $50."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0608,1,numeric,18,1.0,INCORRECT,numeric answer 18 differs from final explanation number 50,"The total cost of $60 reduced by a 30% discount is $42, leaving Joe with $8 from his original $50."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0608,2,numeric,8,1.0,CORRECT,numeric answer 8 differs from final explanation number 50,"The total original price is $60, a 30% discount reduces it to $42, leaving Joe with $8 from his $50."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0608,0,numeric,8,1.0,CORRECT,numeric answer 8 differs from final explanation number 50,"The total cost of $60 reduced by a 30% discount is $42, leaving Joe with $8 from his initial $50."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0608,1,numeric,8,1.0,CORRECT,numeric answer 8 differs from final explanation number 50,"The total cost of $60 items is reduced by 30% to $42, leaving Joe with $8 from his initial $50 budget."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0608,2,numeric,8,1.0,CORRECT,numeric answer 8 differs from final explanation number 50,"The total cost is $60, but a 30% discount reduces the price to $42, leaving Joe with $8 remaining from his $50 budget."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0637,0,numeric,17,1.0,CORRECT,numeric answer 17 differs from final explanation number -3,"Paisley ran 4 miles, Reggie ran 20 miles (5*4), and Lynn ran 3 miles less than Reggie (20-3)."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0637,1,numeric,17,1.0,CORRECT,numeric answer 17 differs from final explanation number 3,"Reggie ran 20 miles (5 * 4), and since he ran 3 miles farther than Lynn, Lynn ran 17 miles (20 - 3)."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0637,2,numeric,17,1.0,CORRECT,numeric answer 17 differs from final explanation number -3,"Paisley ran 4 miles, Reggie ran 20 miles (5*4), and Lynn ran 17 miles (20-3)."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0637,0,numeric,17,1.0,CORRECT,numeric answer 17 differs from final explanation number 3,"Paisley ran 4 miles, Reggie ran 20 miles (5 times 4), and Lynn ran 17 miles (20 minus 3)."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0637,1,numeric,17,1.0,CORRECT,numeric answer 17 differs from final explanation number 3,"Paisley ran 4 miles, Reggie ran 20 miles, and Lynn ran 17 miles because Reggie ran 3 miles farther than her."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0753,0,numeric,88,1.0,INCORRECT,numeric answer 88 differs from final explanation number 128,"Jeff started with 96 glasses and 48 plates, then lost 16 items, leaving 128 total items remaining."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0753,1,numeric,86,1.0,INCORRECT,numeric answer 86 differs from final explanation number 128,"Jeff started with 96 glasses and 48 plates, then subtracted 16 broken items, leaving 128 items total."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0898,1,numeric,110,1.0,CORRECT,numeric answer 110 differs from final explanation number 50,"Anis rowed 60 miles (50 + 10), resulting in a total of 110 miles combined with Dijana\'s 50 miles.""\n}"
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0927,0,numeric,85000,1.0,CORRECT,numeric answer 85000 differs from final explanation number 45000,"The total calories are calculated as (200 * 600 * 1/3) + (300 * 450 * 1/3), which equals 40,000 + 45,000."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0927,1,numeric,85000,1.0,CORRECT,numeric answer 85000 differs from final explanation number 45000,"The total calories are calculated as (200 * 600 * 1/3) + (300 * 450 * 1/3), which equals 40,000 + 45,000."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0927,2,numeric,85000,1.0,CORRECT,numeric answer 85000 differs from final explanation number 3,The total calories are calculated by taking (200 * 600 + 300 * 450) and dividing the sum by 3.
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0927,0,numeric,85000,1.0,CORRECT,numeric answer 85000 differs from final explanation number 45000,"The total calories are calculated as (200 * 600 * 1/3) + (300 * 450 * 1/3), which equals 40,000 + 45,000."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0927,1,numeric,85000,1.0,CORRECT,numeric answer 85000 differs from final explanation number 45000,"The total calories are calculated by (200 * 200) + (300 * 150), which equals 40,000 plus 45,000."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0927,2,numeric,85000,1.0,CORRECT,numeric answer 85000 differs from final explanation number 150,The total calories are calculated by adding 200 rolls at 200 calories each to 300 muffins at 150 calories each.
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0927,0,numeric,85000,1.0,CORRECT,numeric answer 85000 differs from final explanation number 150,The total calories are calculated by taking (200 * 200) for cinnamon rolls and (300 * 150) for blueberry muffins.
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0927,1,numeric,165000,1.0,INCORRECT,numeric answer 165000 differs from final explanation number 45000,"The total calories are calculated by (200 * 600 * 1/3) + (300 * 450 * 1/3), which equals 40,000 + 45,000."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0927,2,numeric,85000,1.0,CORRECT,numeric answer 85000 differs from final explanation number 150,The total calories are calculated by multiplying 200 rolls by 200 calories and 300 muffins by 150 calories each.
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0956,0,numeric,3,1.0,INCORRECT,numeric answer 3 differs from final explanation number 1,"The remainder after work emails is 9; two-thirds of that is 6, leaving 3 emails, one-third of which is 1."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0956,1,numeric,3,1.0,INCORRECT,numeric answer 3 differs from final explanation number 1,"After subtracting 7 work emails, 9 remain; two-thirds of 9 is 6, and one-third of the remaining 3 emails is 1."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0985,0,numeric,63,1.0,CORRECT,numeric answer 63 differs from final explanation number 7,"The brother eats 9 pretzels a day (half of 18), which totals 63 in a 7-day week."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0985,1,numeric,63,1.0,CORRECT,numeric answer 63 differs from final explanation number 7,"The brother eats 9 pretzels a day (half of 18), which totals 63 in a week (9 times 7)."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0985,2,numeric,63,1.0,CORRECT,numeric answer 63 differs from final explanation number 7,"The brother eats 9 pretzels a day (18 divided by2), which equals 63 in a week (9 times 7)."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0985,1,numeric,63,1.0,CORRECT,numeric answer 63 differs from final explanation number 7,"The brother eats 9 pretzels a day (18 divided by 2), which equals 63 in a week (9 multiplied by 7)."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0985,2,numeric,63,1.0,CORRECT,numeric answer 63 differs from final explanation number 7,"The brother eats 9 pretzels a day (half of 18), which totals 63 pretzels in a week (9 times 7)."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_1014,0,numeric,12,1.0,INCORRECT,numeric answer 12 differs from final explanation number 0.25,"The total spent so far is $7.00, leaving $3.00 which allows for 12 plums at $0.25 each."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_1014,1,numeric,10,1.0,INCORRECT,numeric answer 10 differs from final explanation number 0.25,"The total spent so far is $7.50, leaving $2.50, which allows for 10 plums at $0.25 each."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_1014,2,numeric,12,1.0,INCORRECT,numeric answer 12 differs from final explanation number 0.25,"The total cost of initial fruit is $7.00, leaving $3.00, which allows for 12 plums at $0.25 each."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_1014,0,numeric,12,1.0,INCORRECT,numeric answer 12 differs from final explanation number 0.25,"The cost of existing fruit is $7.00, leaving $3.00 which allows for the purchase of 12 plums at $0.25 each."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_1014,1,numeric,12,1.0,INCORRECT,numeric answer 12 differs from final explanation number 0.25,"The total cost of initial fruit is $7.00, leaving $3.00, which allows for 12 plums at $0.25 each."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_1014,2,numeric,12,1.0,INCORRECT,numeric answer 12 differs from final explanation number 0.25,"The total cost of initial fruit is $7.00, leaving $3.00, which allows for 12 plums at $0.25 each."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_1014,0,numeric,11,1.0,INCORRECT,numeric answer 11 differs from final explanation number 0.25,"The total spent on initial fruit is $7.25, leaving $2.75 which allows for exactly 11 plums at $0.25 each."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_1014,1,numeric,11,1.0,INCORRECT,numeric answer 11 differs from final explanation number 0.25,"The cost of initial fruit is $7.25, leaving $2.75 which allows for the purchase of 11 plums at $0.25 each."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_1014,2,numeric,12,1.0,INCORRECT,numeric answer 12 differs from final explanation number 0.25,"Jamaar spent $7.00 on initial fruit, leaving $3.00 which allows him to buy 12 plums at $0.25 each."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_1043,1,numeric,130000,1.0,CORRECT,numeric answer 130000 differs from final explanation number 1000,The total is calculated by multiplying 26 countries by 5 cities per country and by 1000 people per city.
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_1043,2,numeric,130000,1.0,CORRECT,numeric answer 130000 differs from final explanation number 1000,The total population is calculated by multiplying 26 countries by 5 cities per country and 1000 people per city.
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_1043,0,numeric,130000,1.0,CORRECT,numeric answer 130000 differs from final explanation number 1000,The total population is calculated by multiplying 26 countries by 5 cities per country and 1000 people per city.
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_1043,1,numeric,130000,1.0,CORRECT,numeric answer 130000 differs from final explanation number 1000,The total population is calculated by multiplying 26 countries by 5 cities per country and 1000 people per city.
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_1043,2,numeric,130000,1.0,CORRECT,numeric answer 130000 differs from final explanation number 1000,The total population is calculated by multiplying 26 countries by 5 cities per country and 1000 people per city.
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_1043,0,numeric,130000,1.0,CORRECT,numeric answer 130000 differs from final explanation number 1000,The total population is calculated by multiplying 26 countries by 5 cities per country and 1000 people per city.
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_1043,1,numeric,130000,1.0,CORRECT,numeric answer 130000 differs from final explanation number 1000,The total population is calculated by multiplying 26 countries by 5 cities per country and 1000 people per city.
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_1043,2,numeric,130000,1.0,CORRECT,numeric answer 130000 differs from final explanation number 1000,The total population is calculated by multiplying 26 countries by 5 cities per country and 1000 people per city.
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_1072,1,numeric,70,1.0,INCORRECT,numeric answer 70 differs from final explanation number 85,"Maggie has $45 left and Riza has $40 left, totaling $85. Wait, 60-15=45 and 60-20=40, 45+40=85. Let me re-calculate: 60/4=15, 60-15=45; 60/3=20, 60-20=40; 45+40=85."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_1217,0,numeric,75,1.0,CORRECT,numeric answer 75 differs from final explanation number 5,Pauline spent $30 over the first 5 years at $2 each and $45 over the next 3 years at $5 each.
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_1217,1,numeric,75,1.0,CORRECT,numeric answer 75 differs from final explanation number 5,Pauline spent $30 in the first 5 years and $45 in the next 3 years after the total price per visit rose to $5.
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_1304,1,numeric,1000,1.0,CORRECT,numeric answer 1000 differs from final explanation number 4000,"Butler enrolls 3000 students, which is 1000 less than Norman\'s 4000 students.""\n}"
DLM,Mercury-2,GSM8K,neutral,GSM8K_0025,0,numeric,2,1.0,CORRECT,numeric answer 2 differs from final explanation number 8.5,Subtract known costs from total and divide remaining amount by $8.50 per pizza box.
DLM,Mercury-2,GSM8K,neutral,GSM8K_0057,2,numeric,83,0.99,CORRECT,numeric answer 83 differs from final explanation number 15,"Subtract truck weight from bridge limit to get remaining capacity, divide by 15 lb per box, and take the integer part."
DLM,Mercury-2,GSM8K,neutral,GSM8K_0434,0,numeric,5,0.99,CORRECT,numeric answer 5 differs from final explanation number 75,"He spent $5, kept 1% (5¢), leaving 495¢; after 3 chips (120¢) the rest 375¢ buys 5 candy bars at 75¢ each."
DLM,Mercury-2,GSM8K,neutral,GSM8K_0434,2,numeric,5,0.99,CORRECT,numeric answer 5 differs from final explanation number 0.75,"He spent $4.95, leaving $0.05 (1% of $5); candy bars cost $3.75, which equals 5 bars at $0.75 each."
DLM,Mercury-2,GSM8K,neutral,GSM8K_0608,0,numeric,8,0.99,CORRECT,numeric answer 8 differs from final explanation number 50,"After applying 30% discount, total cost is $42, leaving $8 from the original $50."
DLM,Mercury-2,GSM8K,neutral,GSM8K_0608,1,numeric,8,0.99,CORRECT,numeric answer 8 differs from final explanation number 50,"Total cost after 30% discount is $42, leaving $8 from the original $50."
DLM,Mercury-2,GSM8K,neutral,GSM8K_0608,2,numeric,8,0.99,CORRECT,numeric answer 8 differs from final explanation number 50,"30% discount reduces shirt to $17.5 and shorts to $24.5, total $42, leaving $8 from $50."
DLM,Mercury-2,GSM8K,neutral,GSM8K_0695,0,numeric,5,0.99,CORRECT,numeric answer 5 differs from final explanation number 8,"There are 25 bucks (50% of 50); 20% of 25 equals 5, so five 8‑point bucks."
DLM,Mercury-2,GSM8K,neutral,GSM8K_0927,0,numeric,85000,0.99,CORRECT,numeric answer 85000 differs from final explanation number 0,"Each mini pastry has one‑third the calories of its normal size, giving 200 × 200 + 300 × 150 = 85 000 total calories."
DLM,Mercury-2,GSM8K,neutral,GSM8K_1014,0,numeric,3,0.99,CORRECT,numeric answer 3 differs from final explanation number 0.25,"He spent $9.25, leaving $0.75, which buys three plums at $0.25 each."
DLM,Mercury-2,GSM8K,cautious,GSM8K_0012,0,numeric,13,1.0,CORRECT,numeric answer 13 differs from final explanation number 90,"Net profit per year is $7.5, so after 13 years cumulative profit exceeds the $90 initial cost."
DLM,Mercury-2,GSM8K,cautious,GSM8K_0012,1,numeric,13,0.99,CORRECT,numeric answer 13 differs from final explanation number 90,"Net profit per year is $7.5, requiring 13 years to surpass the $90 initial planting cost."
DLM,Mercury-2,GSM8K,cautious,GSM8K_0012,2,numeric,12,0.99,INCORRECT,numeric answer 12 differs from final explanation number 90,"Each year net profit is $7.5, and 90/7.5 = 12 years to recover the initial $90 cost."
DLM,Mercury-2,GSM8K,cautious,GSM8K_0041,2,numeric,200,0.99,CORRECT,numeric answer 200 differs from final explanation number 1000,"With the gemstone she throws 1200 ft, which is 200 ft beyond the dragon's 1000 ft flame radius."
DLM,Mercury-2,GSM8K,cautious,GSM8K_0165,2,numeric,77,0.99,CORRECT,numeric answer 77 differs from final explanation number 1500,"Total expenses are 1423€, leaving €77 from the €1500 budget."
DLM,Mercury-2,GSM8K,cautious,GSM8K_0165,0,numeric,77,0.99,CORRECT,numeric answer 77 differs from final explanation number 1500,"Total expenses are €1423, leaving €77 from the €1500 budget for clothing."
DLM,Mercury-2,GSM8K,cautious,GSM8K_0434,1,numeric,5,0.99,CORRECT,numeric answer 5 differs from final explanation number 75,"He had 5¢ left (1% of $5), spent 495¢ total; after 120¢ for chips, 375¢ remains, which is 5 candy bars at 75¢ each."
DLM,Mercury-2,GSM8K,cautious,GSM8K_0608,1,numeric,8,0.99,CORRECT,numeric answer 8 differs from final explanation number 50,"Total cost after 30% discount is $42, leaving $8 from $50."
DLM,Mercury-2,GSM8K,cautious,GSM8K_0608,2,numeric,8,0.99,CORRECT,numeric answer 8 differs from final explanation number 50,"Applying 30% discount reduces shirt to $17.5 and shorts to $24.5, total $42, leaving $8 from the original $50."
DLM,Mercury-2,GSM8K,cautious,GSM8K_0695,2,numeric,5,0.99,CORRECT,numeric answer 5 differs from final explanation number 8,"Half of 50 deer are bucks (25) and 20% of those are 8‑point, giving 5 8‑point bucks."
DLM,Mercury-2,GSM8K,cautious,GSM8K_0956,1,numeric,1,0.99,CORRECT,numeric answer 1 differs from final explanation number 3,"After removing 7 work emails, two‑thirds of the 9 remaining go to family, leaving 3; one‑third of those is one boyfriend email."
DLM,Mercury-2,GSM8K,cautious,GSM8K_1014,1,numeric,3,0.99,CORRECT,numeric answer 3 differs from final explanation number 0.25,"He spent $9.25, leaving $0.75, which can buy three $0.25 plums."
DLM,Mercury-2,GSM8K,overconfident,GSM8K_0012,0,numeric,13,0.99,CORRECT,numeric answer 13 differs from final explanation number 90,"Net profit per year is $7.5, so after 13 years cumulative profit exceeds the $90 initial cost."
DLM,Mercury-2,GSM8K,overconfident,GSM8K_0012,1,numeric,13,0.99,CORRECT,numeric answer 13 differs from final explanation number 90,"Net profit per year is $7.5, requiring 13 years to exceed the $90 initial cost."
DLM,Mercury-2,GSM8K,overconfident,GSM8K_0025,1,numeric,2,0.99,CORRECT,numeric answer 2 differs from final explanation number 8.5,"Subtract chicken, milk, and apple costs from $50, then divide remaining $17 by $8.50 per pizza box"
DLM,Mercury-2,GSM8K,overconfident,GSM8K_0041,0,numeric,200,1.0,CORRECT,numeric answer 200 differs from final explanation number 1000,"With the gemstone she throws 1200 ft, which is 200 ft beyond the dragon's 1000 ft flame reach."
DLM,Mercury-2,GSM8K,overconfident,GSM8K_0057,2,numeric,83,0.99,CORRECT,numeric answer 83 differs from final explanation number 15,"Subtract the truck's weight from the bridge limit, divide the remaining capacity by 15 lb per box, and take the integer part."
DLM,Mercury-2,GSM8K,overconfident,GSM8K_0148,2,numeric,30,1.0,CORRECT,numeric answer 30 differs from final explanation number 8,"She gave $30, which exceeds the $22 total cost by the $8 change received."
DLM,Mercury-2,GSM8K,overconfident,GSM8K_0434,2,numeric,5,1.0,CORRECT,numeric answer 5 differs from final explanation number 75,"He spent 495¢ total, leaving 5¢, which equals 5 candy bars at 75¢ each."
DLM,Mercury-2,GSM8K,overconfident,GSM8K_0608,1,numeric,8,0.99,CORRECT,numeric answer 8 differs from final explanation number 50,"The 30% discount reduces the $60 total to $42, leaving $8 from the $50 budget."
DLM,Mercury-2,GSM8K,overconfident,GSM8K_0608,0,numeric,8,0.99,CORRECT,numeric answer 8 differs from final explanation number 50,"Original total $60 minus 30% discount ($18) equals $42, leaving $8 from the $50 budget."
DLM,Mercury-2,GSM8K,overconfident,GSM8K_0811,1,numeric,60,0.99,CORRECT,numeric answer 60 differs from final explanation number 7,He climbed 420 branches total (105 ÷ 0.25) and 7 ÷  days  per day per.
DLM,Mercury-2,GSM8K,overconfident,GSM8K_0434,1,numeric,5,1.0,CORRECT,numeric answer 5 differs from final explanation number 75,Spent $5 leaving 1% (5¢) remaining; after 3 chips (120¢) the rest 375¢ buys 5 candy bars at 75¢ each.
DLM,Mercury-2,GSM8K,overconfident,GSM8K_0927,2,numeric,85000,0.99,CORRECT,numeric answer 85000 differs from final explanation number 0,"Mini pastries have one‑third the calories, so 200×200 + 300×150 = 85 000 calories."
DLM,Mercury-2,GSM8K,overconfident,GSM8K_1014,0,numeric,3,0.99,CORRECT,numeric answer 3 differs from final explanation number 0.25,"After spending $9.25, $0.75 remains, which can purchase three $0.25 plums."
DLM,Mercury-2,GSM8K,overconfident,GSM8K_1014,1,numeric,3,0.99,CORRECT,numeric answer 3 differs from final explanation number 0.25,"He spent $9.25, leaving $0.75, which purchases three plums at $0.25 each."
DLM,Mercury-2,GSM8K,overconfident,GSM8K_1014,2,numeric,3,0.99,CORRECT,numeric answer 3 differs from final explanation number 0.25,"He spent $9.25, leaving $0.75, which allows purchase of three $0.25 plums."
DLM,Mercury-2,GSM8K,overconfident,GSM8K_1043,2,numeric,130000,1.0,CORRECT,numeric answer 130000 differs from final explanation number 1000,Multiply 26 countries by 5 cities per country and 1000 people per city to get the total population.
